pub_name,address,phone_number,latitude,longitude,pint_position_for_pub,pint_name,price_text,price_gbp,pub_url,scraped_at
The White Swan - JD Wetherspoon,"255-256 Upper St, London N1 1RY, UK",020 7288 9050 🌐 https://api.jdwetherspoon.com/pubs/all-pubs/england/london/the-white-swan-islington 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.5457,-0.103411,9,SAN MIGUEL,£4.84,4.84,"https://www.pint-prices.com/pub/255-256%20Upper%20St,%20London%20N1%201RY,%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The White Swan - JD Wetherspoon,"255-256 Upper St, London N1 1RY, UK",020 7288 9050 🌐 https://api.jdwetherspoon.com/pubs/all-pubs/england/london/the-white-swan-islington 🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.5457,-0.103411,10,LEFFE BLONDE,£5.18,5.18,"https://www.pint-prices.com/pub/255-256%20Upper%20St,%20London%20N1%201RY,%20UK/The%20White%20Swan%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The White Swan,"255-256 Upper St, London N1 1RY",,51.5457,-0.103411,1,CARLSBERG,£3.33,3.33,"https://www.pint-prices.com/pub/255-256%20Upper%20St,%20London%20N1%201RY/The%20White%20Swan",2026-07-03T23:10:47+00:00
"The Nott, Vauxhall","257 Wandsworth Rd, London SW8 2NB",🍽️ Food available ⚽ Live sports shown 🎯 Darts available,51.4787,-0.128744,1,AMSTEL,£4.00,4.0,"https://www.pint-prices.com/pub/257%20Wandsworth%20Rd,%20London%20SW8%202NB/The%20Nott,%20Vauxhall",2026-07-03T23:10:47+00:00
"The Nott, Vauxhall","257 Wandsworth Rd, London SW8 2NB",🍽️ Food available ⚽ Live sports shown 🎯 Darts available,51.4787,-0.128744,2,JOHN SMITHS,£4.20,4.2,"https://www.pint-prices.com/pub/257%20Wandsworth%20Rd,%20London%20SW8%202NB/The%20Nott,%20Vauxhall",2026-07-03T23:10:47+00:00
"The Nott, Vauxhall","257 Wandsworth Rd, London SW8 2NB",🍽️ Food available ⚽ Live sports shown 🎯 Darts available,51.4787,-0.128744,3,FOSTERS,£4.45,4.45,"https://www.pint-prices.com/pub/257%20Wandsworth%20Rd,%20London%20SW8%202NB/The%20Nott,%20Vauxhall",2026-07-03T23:10:47+00:00
"The Nott, Vauxhall","257 Wandsworth Rd, London SW8 2NB",🍽️ Food available ⚽ Live sports shown 🎯 Darts available,51.4787,-0.128744,4,GUINNESS,£4.50,4.5,"https://www.pint-prices.com/pub/257%20Wandsworth%20Rd,%20London%20SW8%202NB/The%20Nott,%20Vauxhall",2026-07-03T23:10:47+00:00
"The Nott, Vauxhall","257 Wandsworth Rd, London SW8 2NB",🍽️ Food available ⚽ Live sports shown 🎯 Darts available,51.4787,-0.128744,5,CRUZCAMPO,£4.50,4.5,"https://www.pint-prices.com/pub/257%20Wandsworth%20Rd,%20London%20SW8%202NB/The%20Nott,%20Vauxhall",2026-07-03T23:10:47+00:00
The Famous Cock,"259 Upper St, London N1 1RU",🌐 https://www.crafted-social.co.uk/famous-cock-tavern-islington 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.546,-0.103461,1,PILSNER URQUELL,£6.75,6.75,"https://www.pint-prices.com/pub/259%20Upper%20St,%20London%20N1%201RU/The%20Famous%20Cock",2026-07-03T23:10:47+00:00
The Stewart Arms,"26 Norland Rd, London W11 4TR",🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown 🎸 Live music 🎯 Darts available,51.5056,-0.216089,1,KRONENBOURG,£5.50,5.5,"https://www.pint-prices.com/pub/26%20Norland%20Rd,%20London%20W11%204TR/The%20Stewart%20Arms",2026-07-03T23:10:47+00:00
Wenlock Arms,"26 Wenlock Rd, London N1 7TA",🌐 http://wenlockarms.com/ 🍽️ Food available 🎸 Live music 🎯 Darts available,51.5314,-0.0939456,1,HOPHEAD,£4.80,4.8,"https://www.pint-prices.com/pub/26%20Wenlock%20Rd,%20London%20N1%207TA/Wenlock%20Arms",2026-07-03T23:10:47+00:00
Round Table,"26-27 St Martins Court, WC2N 4AL",🌐 https://www.greeneking.co.uk/pubs/greater-london/round-table 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5111,-0.127863,1,AMSTEL,£6.30,6.3,"https://www.pint-prices.com/pub/26-27%20St%20Martins%20Court,%20WC2N%204AL/Round%20Table",2026-07-03T23:10:47+00:00
Round Table,"26-27 St Martins Court, WC2N 4AL",🌐 https://www.greeneking.co.uk/pubs/greater-london/round-table 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5111,-0.127863,2,GUINNESS,£6.30,6.3,"https://www.pint-prices.com/pub/26-27%20St%20Martins%20Court,%20WC2N%204AL/Round%20Table",2026-07-03T23:10:47+00:00
Round Table,"26-27 St Martins Court, WC2N 4AL",🌐 https://www.greeneking.co.uk/pubs/greater-london/round-table 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5111,-0.127863,3,ESTRELLA,£7.10,7.1,"https://www.pint-prices.com/pub/26-27%20St%20Martins%20Court,%20WC2N%204AL/Round%20Table",2026-07-03T23:10:47+00:00
Round Table,"26-27 St Martins Court, WC2N 4AL",🌐 https://www.greeneking.co.uk/pubs/greater-london/round-table 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5111,-0.127863,4,BIRRA MORETTI,£7.25,7.25,"https://www.pint-prices.com/pub/26-27%20St%20Martins%20Court,%20WC2N%204AL/Round%20Table",2026-07-03T23:10:47+00:00
Round Table,"26-27 St Martins Court, WC2N 4AL",🌐 https://www.greeneking.co.uk/pubs/greater-london/round-table 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5111,-0.127863,5,PERONI,£7.45,7.45,"https://www.pint-prices.com/pub/26-27%20St%20Martins%20Court,%20WC2N%204AL/Round%20Table",2026-07-03T23:10:47+00:00
Round Table,"26-27 St Martins Court, WC2N 4AL",🌐 https://www.greeneking.co.uk/pubs/greater-london/round-table 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available,51.5111,-0.127863,6,NECK OIL,£7.50,7.5,"https://www.pint-prices.com/pub/26-27%20St%20Martins%20Court,%20WC2N%204AL/Round%20Table",2026-07-03T23:10:47+00:00
The Toll Gate,"26-30 Turnpike Ln, London N8 0PS",🌐 https://www.jdwetherspoon.com/pub-histories/england/london/the-toll-gate-harringay,51.59,-0.105241,1,STELLA ARTOIS,£3.80,3.8,"https://www.pint-prices.com/pub/26-30%20Turnpike%20Ln,%20London%20N8%200PS/The%20Toll%20Gate",2026-07-03T23:10:47+00:00
Swan and Mitre,"260-262 High St, Bromley BR1 1PG, UK",020 8460 5617 🌐 https://www.greeneking.co.uk/pubs/kent/swan-and-mitre 📧Contact us form 🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown,51.4071,0.0116178,1,CARLING,£4.75,4.75,"https://www.pint-prices.com/pub/260-262%20High%20St,%20Bromley%20BR1%201PG,%20UK/Swan%20and%20Mitre",2026-07-03T23:10:47+00:00
The Oxford Arms,"265 Camden High St, London NW1 7BU, UK",020 7267 4945 🌐 http://www.oxfordarmscamden.co.uk/ ⚽ Live sports shown 🎸 Live music,51.5406,-0.144258,1,DOOMBAR,£5.57,5.57,"https://www.pint-prices.com/pub/265%20Camden%20High%20St,%20London%20NW1%207BU,%20UK/The%20Oxford%20Arms",2026-07-03T23:10:47+00:00
The Oxford Arms,"265 Camden High St, London NW1 7BU, UK",020 7267 4945 🌐 http://www.oxfordarmscamden.co.uk/ ⚽ Live sports shown 🎸 Live music,51.5406,-0.144258,2,LONDON PRIDE,£5.75,5.75,"https://www.pint-prices.com/pub/265%20Camden%20High%20St,%20London%20NW1%207BU,%20UK/The%20Oxford%20Arms",2026-07-03T23:10:47+00:00
The Askew,"269 Uxbridge Rd, London W12 9DS",🌐 https://www.askewshepherdsbush.co.uk/ 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available 🎸 Live music 🎤 Karaoke available,51.5066,-0.244877,1,FOSTERS,£4.20,4.2,"https://www.pint-prices.com/pub/269%20Uxbridge%20Rd,%20London%20W12%209DS/The%20Askew",2026-07-03T23:10:47+00:00
The Lord Clyde,"27 Clennam St, London SE1 1ER",🍽️ Food available ⚽ Live sports shown 🎯 Darts available,51.5028,-0.0955317,1,AMSTEL,£6.10,6.1,"https://www.pint-prices.com/pub/27%20Clennam%20St,%20London%20SE1%201ER/The%20Lord%20Clyde",2026-07-03T23:10:47+00:00
Plough,"27 Museum Street, WC1A 1LH",🌐 https://www.greeneking.co.uk/pubs/greater-london/plough 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5177,-0.12582,1,AMSTEL,£6.15,6.15,"https://www.pint-prices.com/pub/27%20Museum%20Street,%20WC1A%201LH/Plough",2026-07-03T23:10:47+00:00
Plough,"27 Museum Street, WC1A 1LH",🌐 https://www.greeneking.co.uk/pubs/greater-london/plough 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5177,-0.12582,2,GUINNESS,£6.40,6.4,"https://www.pint-prices.com/pub/27%20Museum%20Street,%20WC1A%201LH/Plough",2026-07-03T23:10:47+00:00
Plough,"27 Museum Street, WC1A 1LH",🌐 https://www.greeneking.co.uk/pubs/greater-london/plough 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5177,-0.12582,3,MADRI,£6.65,6.65,"https://www.pint-prices.com/pub/27%20Museum%20Street,%20WC1A%201LH/Plough",2026-07-03T23:10:47+00:00
Plough,"27 Museum Street, WC1A 1LH",🌐 https://www.greeneking.co.uk/pubs/greater-london/plough 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5177,-0.12582,4,ESTRELLA,£7.00,7.0,"https://www.pint-prices.com/pub/27%20Museum%20Street,%20WC1A%201LH/Plough",2026-07-03T23:10:47+00:00
Plough,"27 Museum Street, WC1A 1LH",🌐 https://www.greeneking.co.uk/pubs/greater-london/plough 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5177,-0.12582,5,BIRRA MORETTI,£7.10,7.1,"https://www.pint-prices.com/pub/27%20Museum%20Street,%20WC1A%201LH/Plough",2026-07-03T23:10:47+00:00
Plough,"27 Museum Street, WC1A 1LH",🌐 https://www.greeneking.co.uk/pubs/greater-london/plough 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5177,-0.12582,6,PERONI,£7.40,7.4,"https://www.pint-prices.com/pub/27%20Museum%20Street,%20WC1A%201LH/Plough",2026-07-03T23:10:47+00:00
Plough,"27 Museum Street, WC1A 1LH",🌐 https://www.greeneking.co.uk/pubs/greater-london/plough 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown,51.5177,-0.12582,7,NECK OIL,£7.55,7.55,"https://www.pint-prices.com/pub/27%20Museum%20Street,%20WC1A%201LH/Plough",2026-07-03T23:10:47+00:00
The Princess of Wales,"27 Villiers St, Greater, London WC2N 6ND",🌐 https://lovetheprincess.com/ 🍽️ Food available ☀️ Beer garden available,51.5082,-0.123767,1,CAMDEN HELLS,£6.95,6.95,"https://www.pint-prices.com/pub/27%20Villiers%20St,%20Greater,%20London%20WC2N%206ND/The%20Princess%20of%20Wales",2026-07-03T23:10:47+00:00
The Princess of Wales,"27 Villiers St, London WC2N 6ND",🌐 https://www.nicholsonspubs.co.uk/restaurants/london/theprincessofwalescharingcrosslondon#/ 🍽️ Food available,51.5082,-0.123767,1,PRAVHA,£5.85,5.85,"https://www.pint-prices.com/pub/27%20Villiers%20St,%20London%20WC2N%206ND/The%20Princess%20of%20Wales",2026-07-03T23:10:47+00:00
Kings Arms,"27 Wormwood St, London EC2M 1RP",,51.5165,-0.0826307,1,GUINNESS,£6.50,6.5,"https://www.pint-prices.com/pub/27%20Wormwood%20St,%20London%20EC2M%201RP/Kings%20Arms",2026-07-03T23:10:47+00:00
Kings Arms,"27-28 Wormwood Street, EC2M 1RP",🌐 https://www.greeneking.co.uk/pubs/greater-london/kings-arms 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown 🎱 Pool available,51.5164,-0.082628,1,AMSTEL,£6.15,6.15,"https://www.pint-prices.com/pub/27-28%20Wormwood%20Street,%20EC2M%201RP/Kings%20Arms",2026-07-03T23:10:47+00:00
Kings Arms,"27-28 Wormwood Street, EC2M 1RP",🌐 https://www.greeneking.co.uk/pubs/greater-london/kings-arms 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown 🎱 Pool available,51.5164,-0.082628,2,GUINNESS,£6.35,6.35,"https://www.pint-prices.com/pub/27-28%20Wormwood%20Street,%20EC2M%201RP/Kings%20Arms",2026-07-03T23:10:47+00:00
Kings Arms,"27-28 Wormwood Street, EC2M 1RP",🌐 https://www.greeneking.co.uk/pubs/greater-london/kings-arms 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown 🎱 Pool available,51.5164,-0.082628,3,MADRI,£6.95,6.95,"https://www.pint-prices.com/pub/27-28%20Wormwood%20Street,%20EC2M%201RP/Kings%20Arms",2026-07-03T23:10:47+00:00
Kings Arms,"27-28 Wormwood Street, EC2M 1RP",🌐 https://www.greeneking.co.uk/pubs/greater-london/kings-arms 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown 🎱 Pool available,51.5164,-0.082628,4,ESTRELLA,£7.00,7.0,"https://www.pint-prices.com/pub/27-28%20Wormwood%20Street,%20EC2M%201RP/Kings%20Arms",2026-07-03T23:10:47+00:00
Kings Arms,"27-28 Wormwood Street, EC2M 1RP",🌐 https://www.greeneking.co.uk/pubs/greater-london/kings-arms 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown 🎱 Pool available,51.5164,-0.082628,5,BIRRA MORETTI,£7.00,7.0,"https://www.pint-prices.com/pub/27-28%20Wormwood%20Street,%20EC2M%201RP/Kings%20Arms",2026-07-03T23:10:47+00:00
Kings Arms,"27-28 Wormwood Street, EC2M 1RP",🌐 https://www.greeneking.co.uk/pubs/greater-london/kings-arms 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown 🎱 Pool available,51.5164,-0.082628,6,PERONI,£7.35,7.35,"https://www.pint-prices.com/pub/27-28%20Wormwood%20Street,%20EC2M%201RP/Kings%20Arms",2026-07-03T23:10:47+00:00
Kings Arms,"27-28 Wormwood Street, EC2M 1RP",🌐 https://www.greeneking.co.uk/pubs/greater-london/kings-arms 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown 🎱 Pool available,51.5164,-0.082628,7,NECK OIL,£7.55,7.55,"https://www.pint-prices.com/pub/27-28%20Wormwood%20Street,%20EC2M%201RP/Kings%20Arms",2026-07-03T23:10:47+00:00
Fire Stables,"27-29 Church Rd, London SW19 5DQ",020 8946 3197 🌐 firestables.co.uk 📧firestables@youngs.co.uk 🍽️ Food available 🍹 Cocktails available ❓ Pub quiz available,51.4261,-0.217166,1,PRAVHA,£6.05,6.05,"https://www.pint-prices.com/pub/27-29%20Church%20Rd,%20London%20SW19%205DQ/Fire%20Stables",2026-07-03T23:10:47+00:00
Fire Stables,"27-29 Church Rd, London SW19 5DQ",020 8946 3197 🌐 firestables.co.uk 📧firestables@youngs.co.uk 🍽️ Food available 🍹 Cocktails available ❓ Pub quiz available,51.4261,-0.217166,2,GUINNESS,£6.60,6.6,"https://www.pint-prices.com/pub/27-29%20Church%20Rd,%20London%20SW19%205DQ/Fire%20Stables",2026-07-03T23:10:47+00:00
Fire Stables,"27-29 Church Rd, London SW19 5DQ",020 8946 3197 🌐 firestables.co.uk 📧firestables@youngs.co.uk 🍽️ Food available 🍹 Cocktails available ❓ Pub quiz available,51.4261,-0.217166,3,PERONI,£6.95,6.95,"https://www.pint-prices.com/pub/27-29%20Church%20Rd,%20London%20SW19%205DQ/Fire%20Stables",2026-07-03T23:10:47+00:00
Fire Stables,"27-29 Church Rd, London SW19 5DQ",020 8946 3197 🌐 firestables.co.uk 📧firestables@youngs.co.uk 🍽️ Food available 🍹 Cocktails available ❓ Pub quiz available,51.4261,-0.217166,4,NECK OIL,£7.10,7.1,"https://www.pint-prices.com/pub/27-29%20Church%20Rd,%20London%20SW19%205DQ/Fire%20Stables",2026-07-03T23:10:47+00:00
O'Neill's Bromley,"27-29 East St, Bromley BR1 1QE, UK",020 8460 8975 🌐 https://www.oneills.co.uk/contact-us#/ 📧Contact us form 🍽️ Food available ⚽ Live sports shown,51.4071,0.0155671,1,CARLING,£4.40,4.4,"https://www.pint-prices.com/pub/27-29%20East%20St,%20Bromley%20BR1%201QE,%20UK/O'Neill's%20Bromley",2026-07-03T23:10:47+00:00
The Brownswood,"271 Green Lanes, London N4 2EX",🌐 https://thebrownswood.co.uk/ 🍽️ Food available ☀️ Beer garden available ❓ Pub quiz available,51.564,-0.0927414,1,AMSTEL,£5.30,5.3,"https://www.pint-prices.com/pub/271%20Green%20Lanes,%20London%20N4%202EX/The%20Brownswood",2026-07-03T23:10:47+00:00
The London and South Western - JD Wetherspoon,"276-288 Lavender Hill, Clapham Junction, Battersea, SW11 1LJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-london-and-south-western 🍽️ Food available ☀️ Beer garden available,51.464,-0.167474,1,BUD LIGHT,£3.18,3.18,"https://www.pint-prices.com/pub/276-288%20Lavender%20Hill,%20Clapham%20Junction,%20Battersea,%20SW11%201LJ/The%20London%20and%20South%20Western%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The London and South Western - JD Wetherspoon,"276-288 Lavender Hill, Clapham Junction, Battersea, SW11 1LJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-london-and-south-western 🍽️ Food available ☀️ Beer garden available,51.464,-0.167474,2,CARLSBERG PILSNER,£3.66,3.66,"https://www.pint-prices.com/pub/276-288%20Lavender%20Hill,%20Clapham%20Junction,%20Battersea,%20SW11%201LJ/The%20London%20and%20South%20Western%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The London and South Western - JD Wetherspoon,"276-288 Lavender Hill, Clapham Junction, Battersea, SW11 1LJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-london-and-south-western 🍽️ Food available ☀️ Beer garden available,51.464,-0.167474,3,GUINNESS,£4.48,4.48,"https://www.pint-prices.com/pub/276-288%20Lavender%20Hill,%20Clapham%20Junction,%20Battersea,%20SW11%201LJ/The%20London%20and%20South%20Western%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The London and South Western - JD Wetherspoon,"276-288 Lavender Hill, Clapham Junction, Battersea, SW11 1LJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-london-and-south-western 🍽️ Food available ☀️ Beer garden available,51.464,-0.167474,4,CARLING,£4.83,4.83,"https://www.pint-prices.com/pub/276-288%20Lavender%20Hill,%20Clapham%20Junction,%20Battersea,%20SW11%201LJ/The%20London%20and%20South%20Western%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The London and South Western - JD Wetherspoon,"276-288 Lavender Hill, Clapham Junction, Battersea, SW11 1LJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-london-and-south-western 🍽️ Food available ☀️ Beer garden available,51.464,-0.167474,5,COORS,£4.83,4.83,"https://www.pint-prices.com/pub/276-288%20Lavender%20Hill,%20Clapham%20Junction,%20Battersea,%20SW11%201LJ/The%20London%20and%20South%20Western%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The London and South Western - JD Wetherspoon,"276-288 Lavender Hill, Clapham Junction, Battersea, SW11 1LJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-london-and-south-western 🍽️ Food available ☀️ Beer garden available,51.464,-0.167474,6,BUDWEISER,£4.91,4.91,"https://www.pint-prices.com/pub/276-288%20Lavender%20Hill,%20Clapham%20Junction,%20Battersea,%20SW11%201LJ/The%20London%20and%20South%20Western%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The London and South Western - JD Wetherspoon,"276-288 Lavender Hill, Clapham Junction, Battersea, SW11 1LJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-london-and-south-western 🍽️ Food available ☀️ Beer garden available,51.464,-0.167474,7,STELLA ARTOIS,£5.15,5.15,"https://www.pint-prices.com/pub/276-288%20Lavender%20Hill,%20Clapham%20Junction,%20Battersea,%20SW11%201LJ/The%20London%20and%20South%20Western%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The London and South Western - JD Wetherspoon,"276-288 Lavender Hill, Clapham Junction, Battersea, SW11 1LJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-london-and-south-western 🍽️ Food available ☀️ Beer garden available,51.464,-0.167474,8,CORONA,£5.26,5.26,"https://www.pint-prices.com/pub/276-288%20Lavender%20Hill,%20Clapham%20Junction,%20Battersea,%20SW11%201LJ/The%20London%20and%20South%20Western%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The London and South Western - JD Wetherspoon,"276-288 Lavender Hill, Clapham Junction, Battersea, SW11 1LJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-london-and-south-western 🍽️ Food available ☀️ Beer garden available,51.464,-0.167474,9,SAN MIGUEL,£5.26,5.26,"https://www.pint-prices.com/pub/276-288%20Lavender%20Hill,%20Clapham%20Junction,%20Battersea,%20SW11%201LJ/The%20London%20and%20South%20Western%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The London and South Western - JD Wetherspoon,"276-288 Lavender Hill, Clapham Junction, Battersea, SW11 1LJ",🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-london-and-south-western 🍽️ Food available ☀️ Beer garden available,51.464,-0.167474,10,LEFFE BLONDE,£5.62,5.62,"https://www.pint-prices.com/pub/276-288%20Lavender%20Hill,%20Clapham%20Junction,%20Battersea,%20SW11%201LJ/The%20London%20and%20South%20Western%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
Leather Bottle,"277 Kingston Rd, London SW19 3NW, UK",020 8542 7490 🌐 https://www.greeneking.co.uk/pubs/greater-london/leather-bottle?utm_source=g_places&utm_medium=locat 🍽️ Food available ☀️ Beer garden available ⚽ Live sports shown ❓ Pub quiz available,51.4112,-0.209037,1,THATCHERS GOLD,£5.10,5.1,"https://www.pint-prices.com/pub/277%20Kingston%20Rd,%20London%20SW19%203NW,%20UK/Leather%20Bottle",2026-07-03T23:10:47+00:00
