location_source_dataset,borough,pub_name,name,address,latitude,longitude,phone_number,email,website,booking_link,image_url,description,food,cocktails,beer_garden,live_sports,live_music,pub_quiz,darts,pool,happy_hour,karaoke,cool,locality,constructed_pub_url,pub_url,borough_url
borough_embedded_map_data_raw,Havering,J.J. Moon's - JD Wetherspoon,J.J. Moon's - JD Wetherspoon,"56a High Street, Tooting, SW17 0RN",51.4274,-0.169117,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/jj-moons-tooting,,https://images.app.goo.gl/1CaPDgaUdrZgEYBFA,"Located in Tooting, J.J. Moon's - JD Wetherspoon is a popular pub known for its great food and beer garden. Whether you're looking to enjoy a meal or relax outdoors, this pub has you covered. With a nod to the George Orwell Moon Under Water theme, J.J. Moon's offers a unique and inviting atmosphere for guests. So gather your friends and head over to J.J. Moon's for a memorable pub experience in London.",Yes,,Yes,,,,,,,,,,https://www.pint-prices.com/pub/56a%20High%20Street%2C%20Tooting%2C%20SW17%200RN/J.J.%20Moon%27s%20-%20JD%20Wetherspoon,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,J.J. Moons,J.J. Moons,Tooting Broadway,51.4277,-0.16829,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Tooting%20Broadway/J.J.%20Moons,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Joesph pearce,Joesph pearce ,EH7,55.9594,-3.15623,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/EH7/Joesph%20pearce,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Joesph pearce,Joesph pearce ,Eh7 9aa,38.0266,-84.5047,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Eh7%209aa/Joesph%20pearce,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Joesph pearce,Joesph pearce ,EH79aa,52.502,-2.02092,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/EH79aa/Joesph%20pearce,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Joiner's Arms,Joiner's Arms,"35 Denmark Hill, London SE5 8RS",51.4724,-0.0928428,,,,https://the-joiners-arms-london.resos.com/booking,https://images.app.goo.gl/bF15DtfLPjCGD1hB7,"Located at 35 Denmark Hill, London SE5 8RS, Joiner's Arms is a vibrant pub offering food, live sports, live music, and pub quizzes. If you're looking for a place with a lively atmosphere and entertainment, this is the spot for you. Joiner's Arms is the perfect destination to enjoy a great meal while catching up with friends or watching your favorite sports. Join in on the fun and book your table now at https://the-joiners-arms-london.resos.com/booking.",Yes,,,Yes,Yes,Yes,,,,,,,https://www.pint-prices.com/pub/35%20Denmark%20Hill%2C%20London%20SE5%208RS/Joiner%27s%20Arms,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Enfield,Jolly Butchers,Jolly Butchers,"168 Baker Street, , Enfield , United Kingdom",51.6596,-0.079991,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/168%20Baker%20Street%2C%20%2C%20Enfield%20%2C%20United%20Kingdom/Jolly%20Butchers,,https://www.pint-prices.com/borough-results/Enfield
borough_embedded_map_data_raw,Havering,Jolly Cobbler,Jolly Cobbler,Bristol ,51.4729,-2.4986,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Bristol/Jolly%20Cobbler,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Enfield,Jolly Farmers,Jolly Farmers,"2 Enfield Rd, Enfield EN2 7QS, UK",51.6548,-0.107791,020 8363 1917,,https://www.chickenandgrillpubs.co.uk/jolly_farmers/,https://www.mcmullens.co.uk/jollyfarmers#booking,https://images.app.goo.gl/brxbaCEBmK8v6nGK7,"Located in Enfield, The Jolly Farmers is a charming pub with a rich history dating back to 1910. This Chicken and Grill Pubs establishment offers a cozy atmosphere with log fires, perfect for group dining or hosting special events in their separate function room. With two car parks available, inviting guests is a breeze. The pub is known for its rotisserie chicken and also features a dog-friendly bar area with a special menu for furry friends. Enjoy cocktails, live music, and sports while taking advantage of their happy hour specials. Whether you're looking for a casual meal or planning a celebration, The Jolly Farmers is ready to welcome you.",Yes,Yes,Yes,Yes,Yes,,,,Yes,,,,https://www.pint-prices.com/pub/2%20Enfield%20Rd%2C%20Enfield%20EN2%207QS%2C%20UK/Jolly%20Farmers,,https://www.pint-prices.com/borough-results/Enfield
borough_embedded_map_data_raw,Havering,Jones’ Pizza,Jones’ Pizza," 42 Holyhead Rd, Bangor LL57 2EU",53.2274,-4.13416,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/42%20Holyhead%20Rd%2C%20Bangor%20LL57%202EU/Jones%E2%80%99%20Pizza,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Junction (Clapham),Junction (Clapham),"36 St Johns Hill, SW11 1SA",51.4633,-0.169754,,,https://www.greeneking.co.uk/pubs/greater-london/junction,https://www.greeneking.co.uk/pubs/greater-london/junction/book,https://search.app.goo.gl/yVsQLM1,"Welcome to The Junction, a traditional London pub located in Clapham Junction. Enjoy the best of British pub food along with a wide selection of drinks in a warm and welcoming atmosphere. The pub offers amenities such as disabled facilities, a beer garden, Sky Sports, and WiFi. Join us for live sports events and special occasions like Father's Day. Don't miss out on our new menu and exciting drinks selection. Whether you're looking for a place to watch the game with friends or enjoy a relaxing meal, The Junction has something for everyone. Book your table now and experience the charm of this local pub.",Yes,Yes,Yes,Yes,,,,,,,,,https://www.pint-prices.com/pub/36%20St%20Johns%20Hill%2C%20SW11%201SA/Junction%20%28Clapham%29,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,City of London,Katzenjammers,Katzenjammers,"The Hop Exchange, 24 Southwark St, London SE1 1TY, UK",51.5049,-0.091374,020 7234 0835,,http://www.katzenjammers.co.uk/,https://katzenjammers.co.uk/bookings/,https://lh3.googleusercontent.com/p/AF1QipMr6kuFXNB968yUs18NUuq-GoGhPRZpmyvoCV4R=s680-w680-h510,"Katzenjammers is London's coolest Bierkeller located near Borough Market. With an unbeatable range of authentic draught beers, German and Austrian wines, and a variety of schnapps, this modernist take on a traditional Bavarian Bierkeller offers a unique experience. Enjoy live music, delicious Bavarian cuisine, and a vibrant atmosphere in the upstairs Bierkeller or party down in the K2 Bierhall with a stunning new sausage bar. Book your table now for a memorable experience at Katzenjammers!",Yes,,,,Yes,,,,,,,,https://www.pint-prices.com/pub/The%20Hop%20Exchange%2C%2024%20Southwark%20St%2C%20London%20SE1%201TY%2C%20UK/Katzenjammers,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Havering,Kean's Head,Kean's Head,"46 St Mary's Gate, Nottingham NG1 1QA",52.9513,-1.14402,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/46%20St%20Mary%27s%20Gate%2C%20Nottingham%20NG1%201QA/Kean%27s%20Head,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,King Billy,King Billy,"King William IV, 6 Eyre St, Nottingham NG2 4RG",52.953,-1.13676,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/King%20William%20IV%2C%206%20Eyre%20St%2C%20Nottingham%20NG2%204RG/King%20Billy,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,City of London,Kings Arms,Kings Arms,"27 Wormwood St, London EC2M 1RP",51.5165,-0.0826307,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/27%20Wormwood%20St%2C%20London%20EC2M%201RP/Kings%20Arms,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,City of London,Kings Arms,Kings Arms,"27-28 Wormwood Street, EC2M 1RP",51.5164,-0.082628,,,https://www.greeneking.co.uk/pubs/greater-london/kings-arms,https://www.greeneking.co.uk/pubs/greater-london/kings-arms/book,https://images.app.goo.gl/GGtCEHc6xd66YXX88,"Located in Bishopsgate, The Kings Arms is a cosy traditional pub with a beer garden, serving real ales and traditional food in a family-friendly environment. With amenities such as disabled facilities, a dog-friendly policy, Sky Sports, and a pool table, this pub offers a top-notch experience for all visitors. Whether you're looking to watch live sports, enjoy a beer in the beer garden, or indulge in pub classics like Fish and Chips or Steak and Ale Pie, The Kings Arms has something for everyone. Join them for a fun and relaxing time in the heart of Bishopsgate.",Yes,Yes,Yes,Yes,,,,Yes,,,,,https://www.pint-prices.com/pub/27-28%20Wormwood%20Street%2C%20EC2M%201RP/Kings%20Arms,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,City of London,Kings Arms (Bishopsgate),Kings Arms (Bishopsgate),"27-28 Wormwood Street, , Bishopsgate, England",51.5163,-0.082635,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/27-28%20Wormwood%20Street%2C%20%2C%20Bishopsgate%2C%20England/Kings%20Arms%20%28Bishopsgate%29,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Havering,Kings Arms (Mayfair),Kings Arms (Mayfair),"2 Shepherd MArket, W1J 7QA",51.5063,-0.146138,,,https://www.greeneking.co.uk/pubs/greater-london/kings-arms-mayfair,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/5d2a3218c87b4fef96d598e765b47291?v=2897ff21&t=w1540,"Welcome to The Kings Arms in Mayfair! Built in 1742, this charming 19th-century pub offers a traditional English menu with dishes like steak and ale pie that transcend historical experiences. With top-notch amenities including a beer garden, Sky Sports, and free Wi-Fi, The Kings Arms is the perfect spot to enjoy delicious food, cask ales, and classic cocktails while watching live sports or relaxing with friends. Don't miss out on their new menu packed with traditional spring flavors and be sure to join their email club for exclusive offers and a FREE Peroni Nastro Azzurro. Whether you're looking for a place to watch the game or enjoy a Sunday roast, The Kings Arms has something for everyone. Visit them in Mayfair for a memorable dining experience!",Yes,Yes,Yes,Yes,,,,,,,,,https://www.pint-prices.com/pub/2%20Shepherd%20MArket%2C%20W1J%207QA/Kings%20Arms%20%28Mayfair%29,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Kings Head (Bayswater),Kings Head (Bayswater),"33 Moscow Road, W2 4AH",51.5124,-0.189114,,,https://www.greeneking.co.uk/pubs/greater-london/kings-head,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/12777a6f003c4bd6b135bd5b81a2a5f1?v=54838489&t=w1540,"Located in Bayswater, The Kings Head is a historic pub that has been a local favorite since at least 1824. With top-notch amenities including disabled facilities, a beer garden, and live sports, this pub is the perfect spot to enjoy delicious food, cocktails, and a great atmosphere. Whether you're looking to watch live sports with friends, enjoy a Sunday roast, or try out their new menu, The Kings Head has something for everyone. Don't miss out on their fantastic premium beers and classic cocktails. Join them for a memorable experience at 33 Moscow Road, W2 4AH.",Yes,Yes,Yes,Yes,,,,,,,,,https://www.pint-prices.com/pub/33%20Moscow%20Road%2C%20W2%204AH/Kings%20Head%20%28Bayswater%29,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Kings Head (Tooting),Kings Head (Tooting),"84 Upper Tooting Road, SW17 7PB",51.4338,-0.16314,,,https://www.greeneking.co.uk/pubs/greater-london/kings-head-tooting,https://www.greeneking.co.uk/pubs/greater-london/kings-head-tooting/book,https://images.app.goo.gl/VihZTEeb6Uf6X3kQA,"Welcome to The Kings Head in Tooting! This great local pub offers friendly service, honest pricing, and top-notch amenities including disabled facilities, a beer garden, and Sky Sports. Enjoy delicious food, cocktails, and live sports while soaking up the vibrant atmosphere. Don't miss out on special events like Euro 2024 viewings and Father's Day celebrations. Join us for a fantastic time at The Kings Head!",Yes,Yes,Yes,Yes,,,,,,,,,https://www.pint-prices.com/pub/84%20Upper%20Tooting%20Road%2C%20SW17%207PB/Kings%20Head%20%28Tooting%29,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Kings Lounge,Kings Lounge ,SW17 9HP,51.5385,0.0793927,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/SW17%209HP/Kings%20Lounge,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Kitty O’Hanlons,Kitty O’Hanlons,"Plymouth, PL1 2AH",50.3714,-4.14245,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Plymouth%2C%20PL1%202AH/Kitty%20O%E2%80%99Hanlons,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Lansdown Arms,Lansdown Arms,BN7 2JU,50.8719,0.0115105,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/BN7%202JU/Lansdown%20Arms,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Last Outpost,Last Outpost,"Last Outpost, 254 Hither Green Ln, London SE13 6TT, UK",51.4479,-0.0011426,020 8259 4326,might be taking the piss out of me,,,https://images.app.goo.gl/AMjPmrbmn8dHKAJz7,"Welcome to Last Outpost, a vibrant pub located at 254 Hither Green Lane in London. With a beer garden, live sports, live music, and happy hour specials, it's the perfect spot to unwind and have a great time. Whether you're looking to enjoy some delicious food or just relax with a drink, Last Outpost has something for everyone. Come on down and experience the lively atmosphere for yourself!",yes,,yes,yes,yes,,,,yes,,,,https://www.pint-prices.com/pub/Last%20Outpost%2C%20254%20Hither%20Green%20Ln%2C%20London%20SE13%206TT%2C%20UK/Last%20Outpost,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Leather Bottle,Leather Bottle,"277 Kingston Rd, London SW19 3NW, UK",51.4112,-0.209037,020 8542 7490,,https://www.greeneking.co.uk/pubs/greater-london/leather-bottle?utm_source=g_places&utm_medium=locat,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/2eafb0eb0beb4d8fa5cbfbeb170442d8?v=118b11c7&t=w1540,"Located in the heart of Merton, London, The Leather Bottle is a beloved local pub offering friendly service, honest pricing, and top-notch amenities. With a welcoming atmosphere, this pub is perfect for enjoying live sports, pub quizzes, and a relaxing time in the beer garden. Whether you're looking to watch the latest sports events, indulge in delicious pub classics, or enjoy weekly offers, The Leather Bottle has something for everyone. Don't miss out on their mouthwatering small plates and special deals. Book your table now and experience a great time at The Leather Bottle!",yes,,yes,yes,,yes,,,,,,,https://www.pint-prices.com/pub/277%20Kingston%20Rd%2C%20London%20SW19%203NW%2C%20UK/Leather%20Bottle,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,Leicester Arms (Piccadilly),Leicester Arms (Piccadilly),"44 Glasshouse Street, W1B 5DP",51.5106,-0.137653,,,https://www.greeneking.co.uk/pubs/greater-london/leicester-arms,,https://gkbr-p-001.sitecorecontenthub.cloud/api/public/content/c5884b4b176b482c9f24601fd7d28fc8?v=945b78e6&t=w1540,"Located in Piccadilly, the Leicester Arms Pub is a traditional 19th-century establishment offering a family-friendly setting with a beer garden and sports viewing. Enjoy a selection of cask ales and classic British food while watching live sports in a welcoming atmosphere. With amenities like Sky Sports, a beer garden, and WiFi, the Leicester Arms is the perfect spot to catch up with friends over drinks and delicious food. Don't miss out on their special offers and events, such as watching the Euros or enjoying a free Peroni Nastro Azzurro by joining their mailing list. Whether you're looking for a place to watch the game or simply unwind with a cocktail, the Leicester Arms has something for everyone.",Yes,Yes,Yes,Yes,,,,,,,,,https://www.pint-prices.com/pub/44%20Glasshouse%20Street%2C%20W1B%205DP/Leicester%20Arms%20%28Piccadilly%29,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Camden,Liberty London,Liberty London,"Regent St., Carnaby, London W1B 5AH",51.5134,-0.140045,,,https://www.libertylondon.com/uk/experiences/arthurs-restaurant-at-liberty.html,,"https://i8.amplience.net/i/liberty/Levy2?fmt=auto&qlt=50&metadata=true$poieg$&w=1400&sm=c&poi={$this.metadata.pointOfInterest.x},{$this.metadata.pointOfInterest.y},{$this.metadata.pointOfInterest.w},{$this.metadata.pointOfInterest.h}&scaleFit=poi","Located on Regent Street in London, Liberty London is a cool pub with a unique vibe. Arthur's Café at Liberty offers a delightful dining experience with a menu featuring mouth-watering dishes made from artisanal produce. Whether you're looking for brunch, lunch, afternoon tea, or cocktails, this Art Deco-inspired café on the 2nd floor is the perfect spot to relax and recharge during your shopping trip. With a relaxed atmosphere and a focus on quality ingredients, Arthur's Café is a must-visit for food enthusiasts.",Yes,,,,,,,,,,Yes,,https://www.pint-prices.com/pub/Regent%20St.%2C%20Carnaby%2C%20London%20W1B%205AH/Liberty%20London,,https://www.pint-prices.com/borough-results/Camden
